Unnamed: 0,batting_team,bowling_team,city,current_score,balls_left,wickets_left,crr,last_five,runs_x
42512,England,New Zealand,Manchester,75,73,9,9.574468085106384,50.0,191
21576,South Africa,India,Nottingham,75,50,8,6.428571428571429,24.0,130
34223,Pakistan,Bangladesh,Mirpur,98,35,6,6.91764705882353,34.0,135
25689,New Zealand,England,St Lucia,141,8,4,7.553571428571429,41.0,149
18231,New Zealand,England,Manchester,96,23,5,5.938144329896907,28.0,123
14521,West Indies,New Zealand,Auckland,83,25,5,5.242105263157895,25.0,126
31561,England,Afghanistan,Colombo,100,41,8,7.594936708860759,38.0,196
38926,New Zealand,Sri Lanka,Pallekele,95,29,5,6.263736263736264,33.0,142
29858,Australia,India,Melbourne,105,26,5,6.702127659574468,31.0,131
22360,New Zealand,West Indies,Hamilton,184,7,3,9.769911504424778,38.0,191
49722,Bangladesh,Sri Lanka,Mirpur,53,67,7,6.0,29.0,147
8269,New Zealand,Sri Lanka,Auckland,55,60,5,5.5,25.0,179
35589,Pakistan,South Africa,Centurion,154,34,8,10.744186046511627,63.0,195
428,New Zealand,Bangladesh,Mount Maunganui,50,66,7,5.555555555555555,20.0,194
10221,India,Bangladesh,Delhi,63,62,8,6.517241379310345,39.0,148
5427,Sri Lanka,India,Mumbai,74,48,5,6.166666666666667,29.0,135
33870,West Indies,Sri Lanka,Colombo,14,83,8,2.27027027027027,14.0,137
22060,India,New Zealand,Wellington,72,55,7,6.646153846153847,27.0,149
49748,Bangladesh,Sri Lanka,Mirpur,88,41,7,6.6835443037974684,36.0,147
31806,Pakistan,New Zealand,Pallekele,116,44,9,9.157894736842104,50.0,177
35232,New Zealand,England,London,152,29,8,10.021978021978022,44.0,201
45270,England,Pakistan,Dubai,109,39,7,8.074074074074074,47.0,172
32803,West Indies,Sri Lanka,Pallekele,78,37,8,5.63855421686747,36.0,129
11082,New Zealand,India,Auckland,123,6,6,6.473684210526316,32.0,132
43324,England,South Africa,Cape Town,126,5,2,6.573913043478261,34.0,134
21227,England,India,London,104,27,7,6.709677419354839,30.0,153
111,Australia,Sri Lanka,Melbourne,148,11,7,8.146788990825687,53.0,168
12500,Sri Lanka,Pakistan,Lahore,99,50,9,8.485714285714286,32.0,165
5541,India,Sri Lanka,Colombo,79,60,8,7.9,44.0,174
18927,Australia,West Indies,Barbados,73,68,7,8.423076923076923,35.0,97
23835,Afghanistan,India,St Lucia,109,5,3,5.6869565217391305,29.0,115
10599,New Zealand,England,Christchurch,78,53,7,6.985074626865671,38.0,153
18487,New Zealand,South Africa,Johannesburg,101,15,3,5.771428571428571,23.0,129
9052,Pakistan,New Zealand,Dubai,134,19,8,7.96039603960396,48.0,166
43004,South Africa,Australia,Melbourne,42,80,8,6.3,32.0,101
25390,Australia,Sri Lanka,Barbados,65,60,6,6.5,34.0,168
32426,South Africa,Pakistan,Colombo,66,46,7,5.351351351351352,33.0,133
5289,India,South Africa,Cape Town,83,58,8,8.03225806451613,30.0,172
48048,England,Afghanistan,Delhi,85,33,3,5.862068965517241,27.0,142
17208,India,England,Durban,70,71,10,8.571428571428571,47.0,218
25067,New Zealand,Pakistan,Barbados,117,10,4,6.381818181818182,31.0,133
45846,Pakistan,New Zealand,Auckland,53,79,8,7.7560975609756095,47.0,171
35806,New Zealand,England,Hamilton,84,62,9,8.689655172413794,42.0,192
14261,South Africa,New Zealand,Johannesburg,106,37,6,7.662650602409639,25.0,133
29980,South Africa,New Zealand,Wellington,115,22,5,7.040816326530612,47.0,147
32207,New Zealand,Sri Lanka,Pallekele,143,21,7,8.666666666666666,51.0,174
27584,Australia,England,Adelaide,42,81,10,6.461538461538462,37.0,157
48083,England,Afghanistan,Delhi,142,0,3,7.041322314049586,54.0,142
10530,India,West Indies,Mumbai,234,0,7,11.7,61.0,240
38319,Sri Lanka,Pakistan,Dubai,160,24,8,10.0,60.0,211
21567,South Africa,India,Nottingham,67,59,8,6.590163934426229,23.0,130
34946,India,Sri Lanka,Pallekele,70,62,9,7.241379310344827,32.0,155
20499,Sri Lanka,West Indies,Nottingham,168,17,8,9.78640776699029,44.0,192
21054,New Zealand,Pakistan,London,37,85,7,6.342857142857143,27.0,99
33287,Sri Lanka,England,Pallekele,86,49,7,7.267605633802817,34.0,169
45172,England,Pakistan,Dubai,135,14,6,7.641509433962264,43.0,160
48446,South Africa,West Indies,Nagpur,120,4,3,6.206896551724138,32.0,122
24067,India,South Africa,St Lucia,135,18,7,7.9411764705882355,46.0,186
1151,West Indies,India,Lauderhill,90,82,10,14.210526315789474,72.0,245
27466,England,Pakistan,Dubai,43,76,9,5.863636363636363,35.0,148
50432,Sri Lanka,Australia,Colombo,61,63,6,6.421052631578948,27.0,128
5536,India,Sri Lanka,Colombo,72,65,8,7.8545454545454545,45.0,174
15825,India,Pakistan,Durban,36,79,6,5.2682926829268295,27.0,141
3608,Sri Lanka,India,Colombo,62,81,7,9.538461538461538,53.0,170
30173,South Africa,New Zealand,Auckland,60,75,7,8.0,39.0,165
26781,Pakistan,England,Cardiff,104,15,6,5.942857142857143,29.0,126
7677,Bangladesh,West Indies,Lauderhill,128,27,7,8.258064516129032,58.0,171
7637,Bangladesh,West Indies,Lauderhill,56,67,7,6.339622641509434,30.0,171
44738,India,Australia,Adelaide,61,75,8,8.133333333333333,32.0,188
43278,England,South Africa,Cape Town,80,48,6,6.666666666666667,27.0,134
34593,South Africa,India,Johannesburg,131,36,9,9.357142857142858,53.0,219
29312,Australia,South Africa,Johannesburg,34,74,8,4.434782608695652,27.0,147
6453,South Africa,Sri Lanka,Colombo,93,24,1,5.8125,19.0,98
4956,Pakistan,Sri Lanka,Lahore,134,17,8,7.805825242718447,43.0,180
12647,Sri Lanka,Pakistan,Lahore,142,25,7,8.968421052631578,44.0,182
2957,Bangladesh,Sri Lanka,Colombo,135,31,7,9.101123595505618,34.0,176
12142,England,Pakistan,Manchester,86,57,8,8.19047619047619,57.0,131
5517,India,Sri Lanka,Colombo,40,84,8,6.666666666666667,32.0,174
17852,India,Australia,Durban,88,48,8,7.333333333333333,49.0,188
47415,Pakistan,India,Kolkata,50,62,8,5.172413793103448,30.0,118
36283,Australia,Pakistan,Dubai,76,71,10,9.306122448979592,52.0,168
3675,Sri Lanka,India,Colombo,136,17,3,7.922330097087379,33.0,170
17932,India,Pakistan,Johannesburg,39,92,9,8.357142857142858,38.0,157
15629,West Indies,Bangladesh,Johannesburg,100,31,8,6.741573033707865,32.0,164
42660,England,Australia,Cardiff,76,51,8,6.608695652173913,44.0,182
43403,England,South Africa,Johannesburg,89,50,7,7.628571428571429,32.0,171
2722,Pakistan,West Indies,Trinidad,102,14,2,5.773584905660377,29.0,132
32698,New Zealand,England,Pallekele,108,21,5,6.545454545454546,41.0,148
28333,Pakistan,New Zealand,Auckland,74,55,4,6.830769230769231,16.0,143
3641,Sri Lanka,India,Colombo,101,49,6,8.535211267605634,36.0,170
24793,Australia,India,Barbados,145,30,8,9.666666666666666,50.0,184
43666,South Africa,Bangladesh,Mirpur,121,35,7,8.541176470588235,34.0,169
42175,Pakistan,Australia,Dubai,86,10,1,4.6909090909090905,27.0,96
5204,India,South Africa,Centurion,143,21,6,8.666666666666666,50.0,188
7566,Bangladesh,West Indies,St Kitts,130,16,3,7.5,23.0,143
21308,England,West Indies,London,68,71,8,8.326530612244898,45.0,161
38259,Sri Lanka,Pakistan,Dubai,55,78,10,7.857142857142857,38.0,211
22432,India,New Zealand,Christchurch,85,56,4,7.96875,30.0,162
28508,New Zealand,Pakistan,Hamilton,177,6,5,9.31578947368421,76.0,185
23824,Afghanistan,India,St Lucia,97,16,4,5.596153846153846,36.0,115
32628,New Zealand,England,Pallekele,30,89,8,5.806451612903226,29.0,148
16151,Bangladesh,South Africa,Cape Town,144,3,0,7.384615384615385,33.0,144
27744,Australia,England,Melbourne,87,44,5,6.868421052631579,20.0,147
21074,New Zealand,Pakistan,London,54,65,7,5.890909090909091,21.0,99
41734,Bangladesh,Sri Lanka,Chittagong,49,72,5,6.125,14.0,120
21566,South Africa,India,Nottingham,65,60,8,6.5,21.0,130
13248,Australia,India,Sydney,94,51,8,8.173913043478262,38.0,186
2571,West Indies,Pakistan,Barbados,58,42,4,4.461538461538462,19.0,111
22357,New Zealand,West Indies,Hamilton,174,10,4,9.49090909090909,29.0,191
36304,Australia,Pakistan,Dubai,112,50,9,9.6,64.0,168
46457,South Africa,Sri Lanka,Centurion,54,92,8,11.571428571428571,54.0,126
15386,West Indies,England,London,146,21,6,8.848484848484848,53.0,169
12054,England,Australia,Southampton,116,24,6,7.25,39.0,145
26248,Australia,England,Barbados,37,75,7,4.933333333333334,27.0,147
46726,South Africa,Sri Lanka,Cape Town,145,9,5,7.837837837837838,37.0,169
45355,Sri Lanka,England,Southampton,58,80,9,8.7,47.0,140
35541,Pakistan,South Africa,Centurion,62,81,9,9.538461538461538,53.0,195
34429,West Indies,Australia,Barbados,76,77,9,10.604651162790695,45.0,160
4097,Pakistan,New Zealand,Auckland,155,22,8,9.489795918367347,48.0,201
1953,England,Australia,Melbourne,88,30,6,5.866666666666666,21.0,137
20381,South Africa,New Zealand,London,113,11,4,6.220183486238532,40.0,128
18661,England,New Zealand,Auckland,55,87,8,10.0,53.0,184
37609,England,West Indies,Barbados,50,65,7,5.454545454545454,25.0,152
2278,England,New Zealand,Hamilton,41,86,8,7.235294117647059,30.0,194
43189,South Africa,Australia,Sydney,129,16,6,7.4423076923076925,35.0,145
23355,New Zealand,Sri Lanka,Colombo,138,1,2,6.957983193277311,36.0,141
42139,Pakistan,Australia,Dubai,57,45,3,4.56,21.0,96
20127,England,Pakistan,London,156,19,5,9.267326732673268,43.0,185
48538,New Zealand,Bangladesh,Kolkata,98,33,8,6.758620689655173,41.0,145
26369,Bangladesh,New Zealand,Hamilton,43,76,5,5.863636363636363,25.0,78
16257,New Zealand,India,Johannesburg,145,18,5,8.529411764705882,55.0,190
48815,Australia,India,Chandigarh,143,8,5,7.660714285714286,39.0,160
29674,Australia,India,Sydney,55,85,9,9.428571428571429,53.0,171
39609,South Africa,New Zealand,Chittagong,43,79,7,6.2926829268292686,33.0,170
24155,Australia,Pakistan,St Lucia,99,51,8,8.608695652173912,43.0,191
27617,Australia,England,Adelaide,95,48,8,7.916666666666667,45.0,157
10875,New Zealand,India,Auckland,57,88,10,10.6875,51.0,203
14613,South Africa,Australia,Johannesburg,89,57,9,8.476190476190476,41.0,201
25782,India,Sri Lanka,St Lucia,117,39,8,8.666666666666666,39.0,163
32331,West Indies,England,Pallekele,144,20,7,8.64,32.0,179
24625,South Africa,New Zealand,Barbados,51,78,9,7.285714285714286,32.0,170
26301,Australia,England,Barbados,99,22,5,6.061224489795919,44.0,147
46800,New Zealand,India,Nagpur,59,55,7,5.446153846153846,26.0,126
18348,Australia,India,Mumbai,119,28,6,7.760869565217392,36.0,166
735,South Africa,England,Southampton,138,3,7,7.076923076923077,48.0,142
31812,Pakistan,New Zealand,Pallekele,123,38,9,9.0,37.0,177
7197,South Africa,Sri Lanka,Johannesburg,176,9,8,9.513513513513514,61.0,198
4761,Sri Lanka,Pakistan,Abu Dhabi,35,88,10,6.5625,35.0,124
12786,Sri Lanka,Pakistan,Lahore,133,15,6,7.6,43.0,147
29423,Sri Lanka,Australia,Pallekele,43,86,8,7.588235294117647,37.0,198
44351,Australia,South Africa,Durban,52,91,9,10.758620689655173,52.0,157
48682,England,Sri Lanka,Delhi,146,12,7,8.11111111111111,55.0,171
27011,Pakistan,New Zealand,Dubai,110,33,7,7.586206896551724,38.0,153
21672,Pakistan,South Africa,Nottingham,52,76,8,7.090909090909091,24.0,149
15227,West Indies,England,London,109,51,8,9.478260869565217,36.0,208
23944,Pakistan,Bangladesh,St Lucia,151,17,9,8.79611650485437,47.0,172
6389,South Africa,Sri Lanka,Colombo,42,87,7,7.636363636363637,30.0,98
5298,India,South Africa,Cape Town,98,49,8,8.28169014084507,37.0,172
25908,West Indies,Australia,St Lucia,81,39,3,6.0,25.0,105
49125,New Zealand,England,Delhi,84,63,9,8.842105263157896,47.0,153
6212,Sri Lanka,Bangladesh,Colombo,127,18,5,7.470588235294118,59.0,159
42935,Australia,South Africa,Adelaide,106,27,6,6.838709677419355,39.0,144
41684,Sri Lanka,Bangladesh,Chittagong,164,2,3,8.338983050847459,42.0,168
26003,Sri Lanka,England,St Lucia,54,61,6,5.491525423728813,28.0,128
15566,West Indies,Bangladesh,Johannesburg,24,93,9,5.333333333333333,24.0,164
8648,Pakistan,Australia,Dubai,78,56,10,7.3125,30.0,150
7641,Bangladesh,West Indies,Lauderhill,65,63,7,6.842105263157895,38.0,171
14766,Australia,England,Sydney,166,27,5,10.709677419354838,40.0,221
4894,Pakistan,Sri Lanka,Lahore,51,79,10,7.463414634146342,38.0,180
1820,New Zealand,Australia,Sydney,68,38,5,4.975609756097561,23.0,117
16628,Pakistan,Sri Lanka,Johannesburg,137,27,6,8.838709677419354,58.0,189
24450,Australia,Bangladesh,Barbados,136,2,4,6.915254237288136,54.0,141
16124,Bangladesh,South Africa,Cape Town,119,30,4,7.933333333333334,23.0,144
41923,South Africa,West Indies,Cape Town,150,8,6,8.035714285714286,41.0,165
32509,India,Australia,Colombo,50,84,9,8.333333333333334,42.0,140
48001,England,Afghanistan,Delhi,48,78,6,6.857142857142857,37.0,142
15355,West Indies,England,London,92,52,8,8.117647058823529,41.0,169
50215,Bangladesh,India,Mirpur,64,65,7,6.9818181818181815,35.0,120
40550,India,Australia,Mirpur,125,18,6,7.352941176470588,51.0,159
41804,Bangladesh,Sri Lanka,Chittagong,116,4,2,6.0,38.0,120
49953,Pakistan,Bangladesh,Mirpur,20,84,7,3.333333333333333,19.0,129
43172,South Africa,Australia,Sydney,113,33,8,7.793103448275862,34.0,145
7171,South Africa,Sri Lanka,Johannesburg,120,34,9,8.372093023255815,59.0,198
27463,England,Pakistan,Dubai,42,79,9,6.146341463414634,34.0,148
33441,Pakistan,Australia,Colombo,117,20,6,7.02,38.0,149
24181,Australia,Pakistan,St Lucia,155,25,8,9.789473684210526,61.0,191
27771,Australia,England,Melbourne,119,17,5,6.932038834951456,37.0,147
37235,England,Australia,Melbourne,62,70,6,7.44,34.0,130
5029,India,South Africa,Johannesburg,100,70,8,12.0,55.0,203
38036,Pakistan,South Africa,Dubai,48,52,5,4.235294117647059,27.0,98
34731,West Indies,New Zealand,Lauderhill,134,28,8,8.73913043478261,56.0,209
26419,Bangladesh,New Zealand,Hamilton,70,26,2,4.468085106382978,17.0,78
28449,New Zealand,Pakistan,Hamilton,74,65,9,8.072727272727272,35.0,185
16637,Pakistan,Sri Lanka,Johannesburg,158,18,5,9.294117647058824,62.0,189
31718,West Indies,Australia,Colombo,169,11,5,9.30275229357798,56.0,191
47924,New Zealand,Pakistan,Chandigarh,127,34,8,8.86046511627907,49.0,180
5911,Sri Lanka,India,Colombo,67,74,8,8.73913043478261,35.0,152
29757,Australia,India,Sydney,168,3,7,8.615384615384615,43.0,171
11033,New Zealand,India,Auckland,76,53,7,6.8059701492537314,27.0,132
44364,Australia,South Africa,Durban,71,78,8,10.142857142857142,57.0,157
36667,New Zealand,Sri Lanka,Pallekele,40,57,4,3.809523809523809,25.0,74
29827,Australia,India,Melbourne,73,55,6,6.7384615384615385,33.0,131
1313,West Indies,India,Lauderhill,92,48,5,7.666666666666667,35.0,143
28702,India,England,Manchester,95,55,9,8.76923076923077,50.0,165
29110,India,West Indies,Trinidad,102,23,6,6.309278350515464,33.0,159
45095,England,Pakistan,Dubai,25,90,7,5.0,25.0,160
19041,Australia,England,Manchester,104,25,7,6.568421052631579,36.0,145
35432,New Zealand,South Africa,Durban,34,77,6,4.744186046511628,25.0,86
3919,Pakistan,New Zealand,Wellington,33,75,6,4.4,25.0,105
41806,Bangladesh,Sri Lanka,Chittagong,120,2,1,6.101694915254237,40.0,120
18594,West Indies,South Africa,Johannesburg,79,33,5,5.448275862068965,31.0,131
36580,Sri Lanka,Australia,Melbourne,119,20,6,7.14,45.0,161
26261,Australia,England,Barbados,47,62,6,4.862068965517241,25.0,147
38519,West Indies,New Zealand,Wellington,63,66,8,7.0,41.0,159
4364,England,India,Manchester,152,5,2,7.930434782608696,41.0,159
22812,South Africa,England,Centurion,146,52,10,12.882352941176473,75.0,241
26661,New Zealand,Australia,Christchurch,181,12,4,10.055555555555555,74.0,214
1027,India,England,Bangalore,54,82,9,8.526315789473685,47.0,202
36467,Australia,Sri Lanka,Sydney,127,8,7,6.803571428571429,43.0,137
28945,West Indies,Pakistan,St Lucia,75,60,9,7.5,38.0,150
3024,Pakistan,West Indies,Trinidad,42,84,8,7.0,37.0,137
3664,Sri Lanka,India,Colombo,123,26,4,7.851063829787234,27.0,170
21118,New Zealand,Pakistan,London,89,23,3,5.505154639175258,23.0,99
9255,Australia,Sri Lanka,Adelaide,102,62,10,10.551724137931034,54.0,233
38187,Sri Lanka,Pakistan,Dubai,91,27,6,5.870967741935484,28.0,145
41037,Sri Lanka,West Indies,Mirpur,107,29,6,7.054945054945055,38.0,160
4614,India,New Zealand,Delhi,198,3,7,10.153846153846152,63.0,202
25079,New Zealand,Pakistan,Barbados,133,0,3,6.595041322314049,33.0,133
895,India,England,Nagpur,40,86,9,7.0588235294117645,37.0,144
24243,South Africa,Afghanistan,Barbados,49,85,8,8.4,41.0,139
48821,Australia,India,Chandigarh,150,2,4,7.627118644067797,37.0,160
12288,Pakistan,England,Manchester,175,14,7,9.90566037735849,59.0,195
38400,New Zealand,West Indies,Auckland,67,64,7,7.178571428571429,27.0,189
11024,New Zealand,India,Auckland,71,62,8,7.344827586206897,33.0,132
13977,South Africa,England,Cape Town,61,71,8,7.469387755102041,41.0,191
21867,Sri Lanka,West Indies,London,145,3,5,7.435897435897436,53.0,158
11903,Australia,England,Southampton,79,49,7,6.676056338028169,38.0,157
41976,South Africa,West Indies,Johannesburg,78,78,8,11.142857142857142,57.0,231
38995,Afghanistan,Bangladesh,Mirpur,36,83,6,5.837837837837838,28.0,72
11315,India,New Zealand,Wellington,131,21,3,7.9393939393939394,43.0,165
11517,West Indies,India,Lauderhill,43,65,5,4.6909090909090905,15.0,95
5142,India,South Africa,Centurion,47,82,7,7.421052631578948,47.0,188
1518,Pakistan,West Indies,Dubai,33,89,9,6.387096774193548,32.0,160
14658,South Africa,Australia,Johannesburg,173,13,7,9.700934579439252,61.0,201
7743,Bangladesh,West Indies,Lauderhill,73,82,8,11.526315789473683,65.0,184
34246,Pakistan,Bangladesh,Mirpur,116,14,4,6.566037735849057,26.0,135
4953,Pakistan,Sri Lanka,Lahore,128,20,8,7.68,39.0,180
49724,Bangladesh,Sri Lanka,Mirpur,53,65,7,5.781818181818182,28.0,147
35684,England,New Zealand,Auckland,103,62,7,10.655172413793103,69.0,214
21706,Pakistan,South Africa,Nottingham,99,43,7,7.714285714285714,43.0,149
19717,England,West Indies,Trinidad,84,52,6,7.411764705882353,30.0,121
44995,Australia,India,Sydney,75,65,7,8.181818181818182,34.0,197
27093,Sri Lanka,India,Nagpur,59,74,9,7.695652173913044,45.0,215
18785,England,New Zealand,Christchurch,65,85,9,11.142857142857142,63.0,193
13018,Bangladesh,Pakistan,Lahore,87,30,6,5.8,29.0,136
33056,Pakistan,India,Colombo,97,35,5,6.847058823529411,40.0,128
1733,West Indies,Pakistan,Abu Dhabi,103,0,5,5.15,28.0,103
7657,Bangladesh,West Indies,Lauderhill,86,47,7,7.068493150684931,39.0,171
4929,Pakistan,Sri Lanka,Lahore,94,44,8,7.421052631578948,38.0,180
6041,India,Bangladesh,Colombo,68,65,10,7.418181818181818,39.0,176
31428,New Zealand,Bangladesh,Pallekele,85,53,9,7.611940298507463,47.0,191
26376,Bangladesh,New Zealand,Hamilton,45,69,5,5.294117647058823,26.0,78
28877,Pakistan,South Africa,Abu Dhabi,107,8,1,5.732142857142857,17.0,119
23881,Pakistan,Bangladesh,St Lucia,50,80,10,7.5,32.0,172
951,India,England,Nagpur,107,32,7,7.295454545454546,41.0,144
35195,New Zealand,England,London,89,65,9,9.709090909090907,41.0,201
19360,South Africa,Australia,Centurion,84,40,7,6.3,25.0,156
1142,West Indies,India,Lauderhill,63,91,10,13.03448275862069,63.0,245
3971,Pakistan,New Zealand,Wellington,70,24,3,4.375,26.0,105
4924,Pakistan,Sri Lanka,Lahore,90,49,9,7.605633802816901,39.0,180
7042,South Africa,Sri Lanka,Centurion,117,37,9,8.457831325301205,54.0,180
20367,South Africa,New Zealand,London,94,24,5,5.875,31.0,128
2718,Pakistan,West Indies,Trinidad,98,18,2,5.764705882352941,31.0,132
43191,South Africa,Australia,Sydney,131,14,6,7.415094339622642,32.0,145
43687,South Africa,Bangladesh,Mirpur,136,14,6,7.69811320754717,27.0,169
3947,Pakistan,New Zealand,Wellington,47,48,4,3.9166666666666665,16.0,105
35981,New Zealand,England,Wellington,127,9,5,6.864864864864865,35.0,139
36777,West Indies,Bangladesh,Mirpur,121,34,7,8.44186046511628,41.0,197
56,Australia,Sri Lanka,Melbourne,68,64,10,7.285714285714286,31.0,168
45381,Sri Lanka,England,Southampton,83,54,5,7.545454545454546,32.0,140
40936,West Indies,Pakistan,Mirpur,135,10,5,7.363636363636363,54.0,166
16228,New Zealand,India,Johannesburg,90,46,6,7.297297297297297,28.0,190
43290,England,South Africa,Cape Town,89,36,4,6.357142857142857,19.0,134
43246,England,South Africa,Cape Town,52,80,8,7.8,30.0,134
10518,India,West Indies,Mumbai,210,11,8,11.559633027522937,67.0,240
5526,India,Sri Lanka,Colombo,56,75,8,7.466666666666667,46.0,174
24160,Australia,Pakistan,St Lucia,108,46,8,8.756756756756756,47.0,191
20584,England,South Africa,Nottingham,55,55,7,5.076923076923077,29.0,111
36903,India,Pakistan,Bangalore,108,28,7,7.043478260869565,32.0,133
48175,India,Bangladesh,Bangalore,112,29,6,7.384615384615385,52.0,146
50343,Australia,Sri Lanka,Pallekele,178,30,8,11.866666666666667,68.0,263
39804,West Indies,Bangladesh,Mirpur,155,8,7,8.303571428571429,45.0,171
28855,Pakistan,South Africa,Abu Dhabi,91,30,3,6.066666666666666,14.0,119
39649,South Africa,New Zealand,Chittagong,86,40,7,6.45,35.0,170
25888,West Indies,Australia,St Lucia,61,59,5,6.0,22.0,105
5038,India,South Africa,Johannesburg,109,61,7,11.084745762711863,45.0,203
35926,New Zealand,England,Wellington,62,64,9,6.642857142857143,43.0,139
5065,India,South Africa,Johannesburg,150,34,7,10.465116279069768,42.0,203
5734,Bangladesh,India,Colombo,138,0,2,6.9,30.0,139
33574,India,South Africa,Colombo,139,9,5,7.513513513513513,42.0,152
15649,West Indies,Bangladesh,Johannesburg,132,11,5,7.26605504587156,38.0,164
4167,Pakistan,New Zealand,Mount Maunganui,53,77,9,7.395348837209302,38.0,181
32101,Bangladesh,Pakistan,Pallekele,169,5,6,8.817391304347826,41.0,175
17984,India,Pakistan,Johannesburg,102,41,8,7.746835443037975,50.0,157
6611,South Africa,Pakistan,Johannesburg,37,89,10,7.161290322580645,37.0,188
29434,Sri Lanka,Australia,Pallekele,52,76,8,7.090909090909091,38.0,198
21788,Sri Lanka,West Indies,London,45,81,10,6.923076923076923,41.0,158
23408,New Zealand,Sri Lanka,Colombo,66,70,10,7.92,42.0,170
44304,Sri Lanka,Pakistan,Colombo,134,16,5,7.730769230769231,44.0,172
40759,Bangladesh,Australia,Mirpur,77,56,8,7.21875,52.0,153
3792,New Zealand,West Indies,Mount Maunganui,73,78,10,10.428571428571429,50.0,243
21930,Sri Lanka,Pakistan,London,53,61,6,5.389830508474576,23.0,138
41599,Sri Lanka,Bangladesh,Chittagong,58,84,9,9.666666666666666,51.0,168
40044,Australia,West Indies,Mirpur,147,18,5,8.647058823529411,45.0,178
27016,Pakistan,New Zealand,Dubai,114,29,5,7.516483516483516,36.0,153
7450,Australia,India,Sydney,149,6,4,7.842105263157895,49.0,164
46952,England,West Indies,Mumbai,114,34,7,7.953488372093023,36.0,182
33802,West Indies,Australia,Colombo,133,29,8,8.76923076923077,57.0,205
16995,Sri Lanka,Bangladesh,Johannesburg,98,29,5,6.461538461538462,35.0,147
16318,Bangladesh,Australia,Cape Town,37,80,10,5.55,32.0,123
29123,India,West Indies,Trinidad,128,11,5,7.045871559633028,52.0,159
5670,Bangladesh,India,Colombo,72,53,6,6.447761194029851,27.0,139
43537,South Africa,Bangladesh,Mirpur,91,38,6,6.658536585365853,34.0,148
35448,New Zealand,South Africa,Durban,46,62,4,4.758620689655173,27.0,86
23778,Afghanistan,India,St Lucia,43,60,7,4.3,14.0,115
7268,Australia,India,Melbourne,53,64,6,5.678571428571429,23.0,132
16225,New Zealand,India,Johannesburg,89,49,6,7.52112676056338,32.0,190
13800,Pakistan,New Zealand,Hamilton,157,1,4,7.915966386554622,50.0,163
9032,Pakistan,New Zealand,Dubai,92,39,9,6.814814814814815,40.0,166
2921,Bangladesh,Sri Lanka,Colombo,89,66,8,9.88888888888889,45.0,176
41799,Bangladesh,Sri Lanka,Chittagong,113,9,2,6.108108108108108,41.0,120
35008,India,Sri Lanka,Pallekele,153,2,7,7.779661016949152,38.0,155
28669,India,England,Manchester,40,88,9,7.5,35.0,165
26710,Pakistan,England,Cardiff,44,86,9,7.764705882352941,33.0,126
29135,India,West Indies,Trinidad,154,1,4,7.764705882352941,65.0,159
30414,West Indies,England,London,55,77,9,7.674418604651163,45.0,125
30608,West Indies,England,London,103,5,5,5.373913043478261,39.0,113
34708,West Indies,New Zealand,Lauderhill,90,47,9,7.397260273972603,42.0,209
32448,South Africa,Pakistan,Colombo,92,24,6,5.75,40.0,133
3059,Pakistan,West Indies,Trinidad,90,50,8,7.714285714285714,45.0,137
1964,England,Australia,Melbourne,102,19,6,6.05940594059406,31.0,137
16745,New Zealand,England,Durban,108,34,5,7.534883720930233,50.0,164
9845,Australia,South Africa,Johannesburg,98,62,8,10.137931034482758,36.0,196
11034,New Zealand,India,Auckland,76,52,7,6.705882352941177,26.0,132
26404,Bangladesh,New Zealand,Hamilton,59,41,4,4.481012658227848,15.0,78
46843,New Zealand,India,Nagpur,98,17,4,5.70873786407767,26.0,126
18738,England,New Zealand,Auckland,170,11,3,9.357798165137616,53.0,184
2423,New Zealand,Australia,Auckland,84,67,6,9.50943396226415,38.0,150
22157,New Zealand,West Indies,Auckland,49,82,8,7.736842105263157,39.0,155
21182,England,India,London,58,71,9,7.1020408163265305,42.0,153
3746,New Zealand,West Indies,Mount Maunganui,97,69,6,11.411764705882351,56.0,102
21176,England,India,London,51,77,9,7.116279069767442,43.0,153
38461,New Zealand,West Indies,Auckland,176,4,5,9.10344827586207,58.0,189
50233,Bangladesh,India,Mirpur,82,47,5,6.739726027397261,34.0,120
31655,West Indies,Australia,Colombo,76,73,8,9.702127659574469,65.0,191
30964,England,Pakistan,Dubai,128,19,5,7.603960396039604,35.0,150
47138,Afghanistan,Sri Lanka,Kolkata,29,92,9,6.214285714285714,29.0,153
43270,England,South Africa,Cape Town,77,56,6,7.21875,31.0,134
48120,India,Bangladesh,Bangalore,42,84,9,7.0,37.0,146
45763,Sri Lanka,New Zealand,Auckland,79,38,4,5.780487804878049,22.0,142
1804,New Zealand,Australia,Sydney,55,52,6,4.852941176470588,23.0,117
24663,South Africa,New Zealand,Barbados,97,40,8,7.275,41.0,170
42770,New Zealand,Pakistan,Dubai,55,64,8,5.892857142857143,27.0,144
11987,England,Australia,Southampton,23,90,9,4.6,23.0,145
23350,New Zealand,Sri Lanka,Colombo,135,6,4,7.105263157894737,40.0,141
29717,Australia,India,Sydney,104,43,8,8.103896103896103,38.0,171
49122,New Zealand,England,Delhi,78,66,9,8.666666666666666,46.0,153
35906,New Zealand,England,Wellington,30,84,9,5.0,27.0,139
11810,England,Australia,Southampton,124,21,5,7.515151515151516,34.0,162
